#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE,
2020,10,17,05,00,5,4.5,5.5,99.00,99.00,99.00,999,1019.3,19.5,999.0,999.0,99.0,99.00,
2020,10,17,06,00,359,4.6,5.8,99.00,99.00,99.00,999,1019.7,19.2,999.0,999.0,99.0,99.00,
2020,10,17,07,00,2,6.8,8.6,99.00,99.00,99.00,999,1020.3,18.2,999.0,999.0,99.0,99.00,
2020,10,17,08,00,10,7.0,8.5,99.00,99.00,99.00,999,1020.3,17.5,999.0,999.0,99.0,99.00,
2020,10,17,09,00,26,6.5,7.8,99.00,99.00,99.00,999,1020.9,17.5,999.0,999.0,99.0,99.00,
2020,10,17,10,00,359,7.7,9.4,99.00,99.00,99.00,999,1022.5,16.2,999.0,999.0,99.0,99.00,
2020,10,17,11,00,12,9.3,11.1,99.00,99.00,99.00,999,1023.5,15.2,999.0,999.0,99.0,99.00,
2020,10,17,12,00,13,8.0,9.8,99.00,99.00,99.00,999,1024.7,14.6,999.0,999.0,99.0,99.00,
2020,10,17,13,00,8,8.6,10.1,99.00,99.00,99.00,999,1025.6,15.1,999.0,999.0,99.0,99.00,
2020,10,17,14,00,17,8.4,9.9,99.00,99.00,99.00,999,1026.2,16.0,999.0,999.0,99.0,99.00,
2020,10,17,15,00,27,11.0,12.7,99.00,99.00,99.00,999,1026.9,16.9,999.0,999.0,99.0,99.00,
2020,10,17,16,00,23,9.2,11.5,99.00,99.00,99.00,999,1026.9,17.6,999.0,999.0,99.0,99.00,
2020,10,17,17,00,49,10.5,11.7,99.00,99.00,99.00,999,1026.4,18.5,999.0,999.0,99.0,99.00,
2020,10,17,18,00,45,9.5,10.9,99.00,99.00,99.00,999,1025.9,18.8,999.0,999.0,99.0,99.00,
2020,10,17,19,00,53,9.6,10.6,99.00,99.00,99.00,999,1025.2,19.1,999.0,999.0,99.0,99.00,
2020,10,17,20,00,61,10.9,12.1,99.00,99.00,99.00,999,1025.1,19.1,999.0,999.0,99.0,99.00,
2020,10,17,21,00,50,9.5,11.7,99.00,99.00,99.00,999,1025.1,19.2,999.0,999.0,99.0,99.00,
2020,10,17,22,00,49,9.9,11.7,99.00,99.00,99.00,999,1025.3,19.2,999.0,999.0,99.0,99.00,
2020,10,17,23,00,39,9.4,10.6,99.00,99.00,99.00,999,1025.4,19.3,999.0,999.0,99.0,99.00,
2020,10,18,00,00,37,9.1,10.7,99.00,99.00,99.00,999,1025.8,19.2,999.0,999.0,99.0,99.00,
2020,10,18,01,00,60,9.8,11.1,99.00,99.00,99.00,999,1025.6,19.7,999.0,999.0,99.0,99.00,
2020,10,18,02,00,54,10.9,12.4,99.00,99.00,99.00,999,1025.6,19.8,999.0,999.0,99.0,99.00,
2020,10,18,03,00,18,6.8,7.9,99.00,99.00,99.00,999,1025.8,18.2,999.0,999.0,99.0,99.00,
2020,10,18,04,00,11,6.7,8.1,99.00,99.00,99.00,999,1025.3,17.2,999.0,999.0,99.0,99.00,
2020,10,18,05,00,12,6.5,7.6,99.00,99.00,99.00,999,1024.8,16.7,999.0,999.0,99.0,99.00,
2020,10,18,06,00,15,7.1,8.0,99.00,99.00,99.00,999,1024.7,16.7,999.0,999.0,99.0,99.00,
2020,10,18,07,00,11,8.3,9.6,99.00,99.00,99.00,999,1024.4,16.1,999.0,999.0,99.0,99.00,
2020,10,18,08,00,16,8.5,10.6,99.00,99.00,99.00,999,1024.1,15.8,999.0,999.0,99.0,99.00,
2020,10,18,09,00,20,9.3,10.6,99.00,99.00,99.00,999,1024.3,16.1,999.0,999.0,99.0,99.00,
2020,10,18,10,00,23,9.0,10.1,99.00,99.00,99.00,999,1024.7,15.8,999.0,999.0,99.0,99.00,
2020,10,18,11,00,18,7.7,9.2,99.00,99.00,99.00,999,1025.3,15.6,999.0,999.0,99.0,99.00,
2020,10,18,12,00,15,7.1,9.2,99.00,99.00,99.00,999,1025.8,14.9,999.0,999.0,99.0,99.00,
2020,10,18,13,00,18,7.3,8.9,99.00,99.00,99.00,999,1026.5,15.4,999.0,999.0,99.0,99.00,
2020,10,18,14,00,34,7.5,8.5,99.00,99.00,99.00,999,1026.5,17.5,999.0,999.0,99.0,99.00,
2020,10,18,15,00,20,6.9,8.1,99.00,99.00,99.00,999,1026.5,18.3,999.0,999.0,99.0,99.00,
2020,10,18,16,00,21,7.0,8.1,99.00,99.00,99.00,999,1026.7,19.3,999.0,999.0,99.0,99.00,
2020,10,18,17,00,18,6.4,7.7,99.00,99.00,99.00,999,1025.9,20.7,999.0,999.0,99.0,99.00,
2020,10,18,18,00,29,6.8,7.9,99.00,99.00,99.00,999,1024.9,21.3,999.0,999.0,99.0,99.00,
2020,10,18,19,00,43,8.6,9.4,99.00,99.00,99.00,999,1023.9,21.0,999.0,999.0,99.0,99.00,
2020,10,18,20,00,46,6.8,7.9,99.00,99.00,99.00,999,1023.6,21.8,999.0,999.0,99.0,99.00,
2020,10,18,21,00,44,7.9,8.9,99.00,99.00,99.00,999,1023.4,22.2,999.0,999.0,99.0,99.00,
2020,10,18,22,00,43,7.1,7.7,99.00,99.00,99.00,999,1023.6,22.3,999.0,999.0,99.0,99.00,
2020,10,18,23,00,34,5.9,6.7,99.00,99.00,99.00,999,1023.9,22.1,999.0,999.0,99.0,99.00,
2020,10,19,00,00,36,4.9,5.9,99.00,99.00,99.00,999,1024.3,21.8,999.0,999.0,99.0,99.00,
2020,10,19,01,00,18,6.0,7.3,99.00,99.00,99.00,999,1024.3,21.1,999.0,999.0,99.0,99.00,
2020,10,19,02,00,13,6.0,7.2,99.00,99.00,99.00,999,1024.7,20.9,999.0,999.0,99.0,99.00,
2020,10,19,03,00,8,6.6,7.5,99.00,99.00,99.00,999,1024.8,20.0,999.0,999.0,99.0,99.00,
2020,10,19,04,00,14,5.1,6.4,99.00,99.00,99.00,999,1024.3,19.8,999.0,999.0,99.0,99.00,
2020,10,19,05,00,19,5.9,7.2,99.00,99.00,99.00,999,1024.0,19.9,999.0,999.0,99.0,99.00,
2020,10,19,06,00,355,4.7,5.6,99.00,99.00,99.00,999,1023.6,18.0,999.0,999.0,99.0,99.00,
2020,10,19,07,00,4,5.6,6.2,99.00,99.00,99.00,999,1023.0,18.5,999.0,999.0,99.0,99.00,
2020,10,19,10,00,356,5.4,6.8,99.00,99.00,99.00,999,1022.8,18.0,999.0,999.0,99.0,99.00,
2020,10,19,11,00,359,5.1,6.0,99.00,99.00,99.00,999,1023.1,18.1,999.0,999.0,99.0,99.00,
2020,10,19,12,00,6,6.3,7.6,99.00,99.00,99.00,999,1023.3,18.7,999.0,999.0,99.0,99.00,
2020,10,19,13,00,2,5.8,6.7,99.00,99.00,99.00,999,1023.6,19.9,999.0,999.0,99.0,99.00,
2020,10,19,14,00,16,7.2,8.2,99.00,99.00,99.00,999,1023.7,20.7,999.0,999.0,99.0,99.00,
2020,10,19,15,00,41,8.0,9.0,99.00,99.00,99.00,999,1023.6,21.3,999.0,999.0,99.0,99.00,
2020,10,19,16,00,33,7.4,8.3,99.00,99.00,99.00,999,1023.3,22.1,999.0,999.0,99.0,99.00,
2020,10,19,17,00,35,8.0,9.0,99.00,99.00,99.00,999,1022.6,22.9,999.0,999.0,99.0,99.00,
2020,10,19,18,00,50,8.0,9.0,99.00,99.00,99.00,999,1022.3,23.3,999.0,999.0,99.0,99.00,
2020,10,19,19,00,62,8.8,9.3,99.00,99.00,99.00,999,1021.9,22.7,999.0,999.0,99.0,99.00,
2020,10,19,20,00,64,7.8,9.2,99.00,99.00,99.00,999,1021.9,22.7,999.0,999.0,99.0,99.00,
2020,10,19,21,00,71,7.4,8.6,99.00,99.00,99.00,999,1021.7,22.9,999.0,999.0,99.0,99.00,
2020,10,19,22,00,66,6.8,7.6,99.00,99.00,99.00,999,1021.7,22.8,999.0,999.0,99.0,99.00,
2020,10,20,00,00,34,6.2,7.2,99.00,99.00,99.00,999,1022.1,22.5,999.0,999.0,99.0,99.00,
2020,10,20,01,00,34,5.6,6.2,99.00,99.00,99.00,999,1021.8,22.1,999.0,999.0,99.0,99.00,
2020,10,20,02,00,44,6.1,6.8,99.00,99.00,99.00,999,1021.9,22.4,999.0,999.0,99.0,99.00,
2020,10,20,03,00,29,6.2,7.1,99.00,99.00,99.00,999,1021.9,22.2,999.0,999.0,99.0,99.00,
2020,10,20,04,00,34,5.4,6.5,99.00,99.00,99.00,999,1021.7,22.3,999.0,999.0,99.0,99.00,
2020,10,20,05,00,48,6.4,7.5,99.00,99.00,99.00,999,1021.5,22.1,999.0,999.0,99.0,99.00,
2020,10,20,06,00,49,7.1,7.8,99.00,99.00,99.00,999,1021.2,22.1,999.0,999.0,99.0,99.00,
2020,10,20,07,00,25,5.3,5.8,99.00,99.00,99.00,999,1021.0,21.8,999.0,999.0,99.0,99.00,
2020,10,20,08,00,33,6.2,7.0,99.00,99.00,99.00,999,1020.8,21.8,999.0,999.0,99.0,99.00,
2020,10,20,09,00,33,5.9,6.3,99.00,99.00,99.00,999,1020.6,21.8,999.0,999.0,99.0,99.00,
2020,10,20,10,00,37,5.8,6.7,99.00,99.00,99.00,999,1020.9,21.8,999.0,999.0,99.0,99.00,
2020,10,20,11,00,24,5.7,6.5,99.00,99.00,99.00,999,1021.1,21.3,999.0,999.0,99.0,99.00,
2020,10,20,12,00,25,5.0,6.2,99.00,99.00,99.00,999,1021.4,21.4,999.0,999.0,99.0,99.00,
2020,10,20,13,00,12,4.7,5.6,99.00,99.00,99.00,999,1022.0,21.4,999.0,999.0,99.0,99.00,
2020,10,20,14,00,11,4.8,5.9,99.00,99.00,99.00,999,1022.4,21.4,999.0,999.0,99.0,99.00,
2020,10,20,15,00,14,4.2,4.7,99.00,99.00,99.00,999,1022.5,22.0,999.0,999.0,99.0,99.00,
2020,10,20,16,00,22,4.9,5.8,99.00,99.00,99.00,999,1022.5,23.0,999.0,999.0,99.0,99.00,
2020,10,20,17,00,23,4.8,5.3,99.00,99.00,99.00,999,1022.1,23.5,999.0,999.0,99.0,99.00,
2020,10,20,18,00,48,6.1,6.6,99.00,99.00,99.00,999,1021.7,23.5,999.0,999.0,99.0,99.00,
2020,10,20,19,00,41,6.0,6.5,99.00,99.00,99.00,999,1021.5,23.2,999.0,999.0,99.0,99.00,
2020,10,20,20,00,36,5.5,6.0,99.00,99.00,99.00,999,1020.9,23.3,999.0,999.0,99.0,99.00,
2020,10,20,21,00,40,6.4,6.9,99.00,99.00,99.00,999,1020.8,23.0,999.0,999.0,99.0,99.00,
2020,10,20,22,00,48,4.8,5.6,99.00,99.00,99.00,999,1021.1,23.0,999.0,999.0,99.0,99.00,
2020,10,20,23,00,49,6.3,6.8,99.00,99.00,99.00,999,1021.3,22.6,999.0,999.0,99.0,99.00,
2020,10,21,00,00,40,6.4,7.6,99.00,99.00,99.00,999,1021.4,22.4,999.0,999.0,99.0,99.00,
2020,10,21,01,00,34,5.8,6.4,99.00,99.00,99.00,999,1021.5,22.8,999.0,999.0,99.0,99.00,
2020,10,21,02,00,38,5.6,6.1,99.00,99.00,99.00,999,1021.5,22.8,999.0,999.0,99.0,99.00,
2020,10,21,03,00,49,6.5,7.3,99.00,99.00,99.00,999,1021.3,22.9,999.0,999.0,99.0,99.00,
2020,10,21,04,00,53,5.5,5.9,99.00,99.00,99.00,999,1021.2,22.9,999.0,999.0,99.0,99.00,
2020,10,21,05,00,44,5.6,6.2,99.00,99.00,99.00,999,1020.9,22.8,999.0,999.0,99.0,99.00,
2020,10,21,06,00,34,5.1,5.6,99.00,99.00,99.00,999,1020.7,22.9,999.0,999.0,99.0,99.00,
2020,10,21,07,00,40,5.3,5.9,99.00,99.00,99.00,999,1020.5,23.1,999.0,999.0,99.0,99.00,
2020,10,21,08,00,44,3.8,4.1,99.00,99.00,99.00,999,1020.5,23.4,999.0,999.0,99.0,99.00,
2020,10,21,09,00,30,3.8,4.8,99.00,99.00,99.00,999,1020.5,23.0,999.0,999.0,99.0,99.00,
2020,10,21,10,00,27,4.2,4.8,99.00,99.00,99.00,999,1020.9,22.4,999.0,999.0,99.0,99.00,
2020,10,21,11,00,33,4.5,5.1,99.00,99.00,99.00,999,1021.3,22.2,999.0,999.0,99.0,99.00,
2020,10,21,12,00,6,4.6,5.3,99.00,99.00,99.00,999,1021.5,21.9,999.0,999.0,99.0,99.00,
2020,10,21,13,00,1,3.4,4.4,99.00,99.00,99.00,999,1022.3,22.1,999.0,999.0,99.0,99.00,
2020,10,21,14,00,3,4.2,5.1,99.00,99.00,99.00,999,1022.9,23.0,999.0,999.0,99.0,99.00,
2020,10,21,15,00,357,3.4,4.3,99.00,99.00,99.00,999,1023.0,23.0,999.0,999.0,99.0,99.00,
2020,10,21,16,00,24,4.1,4.9,99.00,99.00,99.00,999,1023.3,23.2,999.0,999.0,99.0,99.00,
2020,10,21,17,00,33,5.5,6.0,99.00,99.00,99.00,999,1022.8,23.8,999.0,999.0,99.0,99.00,
2020,10,21,18,00,35,5.7,6.1,99.00,99.00,99.00,999,1022.1,24.2,999.0,999.0,99.0,99.00,
2020,10,21,19,00,52,8.3,9.3,99.00,99.00,99.00,999,1021.6,24.0,999.0,999.0,99.0,99.00,
2020,10,21,20,00,52,6.7,7.6,99.00,99.00,99.00,999,1021.4,23.4,999.0,999.0,99.0,99.00,
2020,10,21,21,00,85,7.7,8.4,99.00,99.00,99.00,999,1021.7,24.2,999.0,999.0,99.0,99.00,
2020,10,21,22,00,50,4.0,4.4,99.00,99.00,99.00,999,1021.7,23.5,999.0,999.0,99.0,99.00,
2020,10,21,23,00,42,5.4,5.9,99.00,99.00,99.00,999,1021.6,23.4,999.0,999.0,99.0,99.00,
2020,10,22,00,00,50,5.0,5.6,99.00,99.00,99.00,999,1021.4,23.5,999.0,999.0,99.0,99.00,
2020,10,22,01,00,42,4.6,5.2,99.00,99.00,99.00,999,1021.4,23.2,999.0,999.0,99.0,99.00,
2020,10,22,02,00,32,4.5,5.0,99.00,99.00,99.00,999,1021.7,23.1,999.0,999.0,99.0,99.00,
2020,10,22,03,00,34,4.8,5.3,99.00,99.00,99.00,999,1021.7,22.9,999.0,999.0,99.0,99.00,
2020,10,22,04,00,28,4.8,5.7,99.00,99.00,99.00,999,1021.5,22.8,999.0,999.0,99.0,99.00,
2020,10,22,05,00,18,4.7,5.3,99.00,99.00,99.00,999,1021.1,22.8,999.0,999.0,99.0,99.00,
2020,10,22,06,00,22,4.8,5.3,99.00,99.00,99.00,999,1021.0,22.5,999.0,999.0,99.0,99.00,
2020,10,22,07,00,16,4.3,4.9,99.00,99.00,99.00,999,1020.7,22.4,999.0,999.0,99.0,99.00,
2020,10,22,08,00,33,6.0,6.5,99.00,99.00,99.00,999,1020.4,22.6,999.0,999.0,99.0,99.00,
2020,10,22,09,00,23,4.8,5.7,99.00,99.00,99.00,999,1020.3,22.7,999.0,999.0,99.0,99.00,
2020,10,22,10,00,24,5.5,6.3,99.00,99.00,99.00,999,1020.5,22.6,999.0,999.0,99.0,99.00,
2020,10,22,11,00,20,5.9,6.6,99.00,99.00,99.00,999,1020.9,22.1,999.0,999.0,99.0,99.00,
2020,10,22,12,00,5,4.5,5.6,99.00,99.00,99.00,999,1021.2,22.1,999.0,999.0,99.0,99.00,
2020,10,22,13,00,24,4.0,4.7,99.00,99.00,99.00,999,1021.7,22.5,999.0,999.0,99.0,99.00,
2020,10,22,14,00,26,5.3,6.1,99.00,99.00,99.00,999,1022.1,23.0,999.0,999.0,99.0,99.00,
2020,10,22,15,00,34,6.2,7.2,99.00,99.00,99.00,999,1022.3,23.3,999.0,999.0,99.0,99.00,
2020,10,22,16,00,40,6.9,7.8,99.00,99.00,99.00,999,1022.2,23.3,999.0,999.0,99.0,99.00,
2020,10,22,17,00,43,7.3,7.8,99.00,99.00,99.00,999,1021.9,23.7,999.0,999.0,99.0,99.00,
2020,10,22,18,00,45,8.0,9.1,99.00,99.00,99.00,999,1021.2,23.8,999.0,999.0,99.0,99.00,
2020,10,22,19,00,47,8.1,9.1,99.00,99.00,99.00,999,1020.7,23.8,999.0,999.0,99.0,99.00,
2020,10,22,20,00,52,7.5,8.2,99.00,99.00,99.00,999,1020.5,24.1,999.0,999.0,99.0,99.00,
2020,10,22,21,00,50,7.7,8.9,99.00,99.00,99.00,999,1020.5,23.8,999.0,999.0,99.0,99.00,
2020,10,22,22,00,56,6.9,8.0,99.00,99.00,99.00,999,1020.5,23.6,999.0,999.0,99.0,99.00,
2020,10,22,23,00,56,7.1,7.9,99.00,99.00,99.00,999,1020.6,23.5,999.0,999.0,99.0,99.00,
2020,10,23,00,00,48,7.2,8.2,99.00,99.00,99.00,999,1020.6,23.3,999.0,999.0,99.0,99.00,
2020,10,23,01,00,47,6.8,7.7,99.00,99.00,99.00,999,1020.7,23.2,999.0,999.0,99.0,99.00,
2020,10,23,02,00,56,6.7,7.8,99.00,99.00,99.00,999,1021.0,23.1,999.0,999.0,99.0,99.00,
2020,10,23,03,00,45,6.6,7.4,99.00,99.00,99.00,999,1020.8,23.1,999.0,999.0,99.0,99.00,
2020,10,23,04,00,50,6.3,6.8,99.00,99.00,99.00,999,1020.6,23.1,999.0,999.0,99.0,99.00,
2020,10,23,05,00,43,5.0,5.3,99.00,99.00,99.00,999,1020.3,23.0,999.0,999.0,99.0,99.00,
2020,10,23,06,00,44,5.5,6.7,99.00,99.00,99.00,999,1019.9,23.0,999.0,999.0,99.0,99.00,
2020,10,23,07,00,35,4.5,5.5,99.00,99.00,99.00,999,1019.6,22.9,999.0,999.0,99.0,99.00,
2020,10,23,08,00,21,4.0,4.6,99.00,99.00,99.00,999,1019.2,22.7,999.0,999.0,99.0,99.00,
2020,10,23,09,00,26,4.4,4.9,99.00,99.00,99.00,999,1019.2,22.9,999.0,999.0,99.0,99.00,
2020,10,23,10,00,23,4.8,5.7,99.00,99.00,99.00,999,1019.4,22.5,999.0,999.0,99.0,99.00,
2020,10,23,11,00,275,1.2,1.5,99.00,99.00,99.00,999,1019.9,22.0,999.0,999.0,99.0,99.00,
2020,10,23,12,00,1,1.9,2.3,99.00,99.00,99.00,999,1020.2,22.1,999.0,999.0,99.0,99.00,
2020,10,23,13,00,23,2.9,3.5,99.00,99.00,99.00,999,1020.8,22.2,999.0,999.0,99.0,99.00,
2020,10,23,14,00,14,3.1,3.8,99.00,99.00,99.00,999,1021.1,22.9,999.0,999.0,99.0,99.00,
2020,10,23,15,00,37,4.4,5.1,99.00,99.00,99.00,999,1021.0,23.3,999.0,999.0,99.0,99.00,
2020,10,23,16,00,41,5.1,5.7,99.00,99.00,99.00,999,1020.9,23.5,999.0,999.0,99.0,99.00,
2020,10,23,17,00,61,3.9,4.3,99.00,99.00,99.00,999,1020.3,24.4,999.0,999.0,99.0,99.00,
2020,10,23,18,00,82,3.1,3.4,99.00,99.00,99.00,999,1019.6,24.6,999.0,999.0,99.0,99.00,
2020,10,23,19,00,58,1.9,2.3,99.00,99.00,99.00,999,1019.0,25.4,999.0,999.0,99.0,99.00,
2020,10,23,20,00,54,4.5,5.1,99.00,99.00,99.00,999,1018.6,24.6,999.0,999.0,99.0,99.00,
2020,10,23,21,00,66,3.1,3.6,99.00,99.00,99.00,999,1018.5,24.4,999.0,999.0,99.0,99.00,
2020,10,23,22,00,66,3.3,3.9,99.00,99.00,99.00,999,1018.3,23.8,999.0,999.0,99.0,99.00,
2020,10,23,23,00,64,3.7,3.9,99.00,99.00,99.00,999,1018.1,23.4,999.0,999.0,99.0,99.00,
2020,10,24,00,00,77,3.9,4.3,99.00,99.00,99.00,999,1018.4,23.4,999.0,999.0,99.0,99.00,
2020,10,24,01,00,72,2.8,3.2,99.00,99.00,99.00,999,1018.2,23.3,999.0,999.0,99.0,99.00,
2020,10,24,02,00,65,3.5,3.8,99.00,99.00,99.00,999,1018.2,23.1,999.0,999.0,99.0,99.00,
2020,10,24,03,00,58,3.9,4.5,99.00,99.00,99.00,999,1018.2,22.9,999.0,999.0,99.0,99.00,
2020,10,24,04,00,63,3.2,3.5,99.00,99.00,99.00,999,1017.9,23.0,999.0,999.0,99.0,99.00,
2020,10,24,05,00,69,2.4,2.6,99.00,99.00,99.00,999,1017.6,23.0,999.0,999.0,99.0,99.00,
2020,10,24,06,00,76,1.8,2.1,99.00,99.00,99.00,999,1017.1,23.0,999.0,999.0,99.0,99.00,
2020,10,24,07,00,359,1.1,1.3,99.00,99.00,99.00,999,1017.0,22.4,999.0,999.0,99.0,99.00,
2020,10,24,08,00,343,1.1,1.5,99.00,99.00,99.00,999,1016.9,21.6,999.0,999.0,99.0,99.00,
2020,10,24,09,00,339,1.3,1.6,99.00,99.00,99.00,999,1016.7,21.4,999.0,999.0,99.0,99.00,
2020,10,24,10,00,343,1.8,2.0,99.00,99.00,99.00,999,1017.2,21.2,999.0,999.0,99.0,99.00,
2020,10,24,11,00,339,1.5,2.1,99.00,99.00,99.00,999,1017.4,21.1,999.0,999.0,99.0,99.00,
2020,10,24,12,00,350,2.0,2.3,99.00,99.00,99.00,999,1017.5,21.0,999.0,999.0,99.0,99.00,
2020,10,24,13,00,6,2.3,2.8,99.00,99.00,99.00,999,1017.9,22.3,999.0,999.0,99.0,99.00,
2020,10,24,14,00,14,2.0,2.5,99.00,99.00,99.00,999,1018.2,23.1,999.0,999.0,99.0,99.00,
2020,10,24,15,00,38,2.3,2.7,99.00,99.00,99.00,999,1017.9,23.7,999.0,999.0,99.0,99.00,
2020,10,24,16,00,83,3.3,3.7,99.00,99.00,99.00,999,1017.7,24.4,999.0,999.0,99.0,99.00,
2020,10,24,17,00,94,4.2,4.7,99.00,99.00,99.00,999,1017.1,23.9,999.0,999.0,99.0,99.00,
2020,10,24,18,00,104,4.2,4.4,99.00,99.00,99.00,999,1016.0,23.5,999.0,999.0,99.0,99.00,
2020,10,24,19,00,113,3.9,4.2,99.00,99.00,99.00,999,1015.1,23.8,999.0,999.0,99.0,99.00,
2020,10,24,20,00,118,5.4,5.9,99.00,99.00,99.00,999,1014.4,23.8,999.0,999.0,99.0,99.00,
2020,10,24,21,00,114,5.0,5.3,99.00,99.00,99.00,999,1014.3,23.9,999.0,999.0,99.0,99.00,
2020,10,24,22,00,126,4.1,4.5,99.00,99.00,99.00,999,1014.5,24.0,999.0,999.0,99.0,99.00,
2020,10,24,23,00,143,2.8,3.1,99.00,99.00,99.00,999,1014.6,23.9,999.0,999.0,99.0,99.00,
2020,10,25,00,00,95,3.0,3.3,99.00,99.00,99.00,999,1014.9,23.9,999.0,999.0,99.0,99.00,
2020,10,25,01,00,115,3.2,3.6,99.00,99.00,99.00,999,1015.1,24.0,999.0,999.0,99.0,99.00,
2020,10,25,02,00,126,3.3,3.6,99.00,99.00,99.00,999,1015.2,24.0,999.0,999.0,99.0,99.00,
2020,10,25,03,00,121,2.9,3.3,99.00,99.00,99.00,999,1015.6,23.9,999.0,999.0,99.0,99.00,
2020,10,25,04,00,121,2.3,2.5,99.00,99.00,99.00,999,1015.3,23.9,999.0,999.0,99.0,99.00,
2020,10,25,05,00,133,6.2,6.8,99.00,99.00,99.00,999,1014.6,23.8,999.0,999.0,99.0,99.00,
2020,10,25,06,00,131,4.4,4.8,99.00,99.00,99.00,999,1013.9,24.1,999.0,999.0,99.0,99.00,
2020,10,25,07,00,138,1.7,2.0,99.00,99.00,99.00,999,1013.6,24.1,999.0,999.0,99.0,99.00,
2020,10,25,08,00,109,2.3,2.6,99.00,99.00,99.00,999,1013.3,24.0,999.0,999.0,99.0,99.00,
2020,10,25,09,00,179,9.0,10.2,99.00,99.00,99.00,999,1013.7,22.7,999.0,999.0,99.0,99.00,
2020,10,25,10,00,184,6.6,7.5,99.00,99.00,99.00,999,1014.8,20.7,999.0,999.0,99.0,99.00,
2020,10,25,11,00,141,6.4,7.1,99.00,99.00,99.00,999,1014.5,21.0,999.0,999.0,99.0,99.00,
2020,10,25,12,00,135,6.4,7.4,99.00,99.00,99.00,999,1014.6,21.5,999.0,999.0,99.0,99.00,
2020,10,25,13,00,140,6.0,6.4,99.00,99.00,99.00,999,1015.3,21.8,999.0,999.0,99.0,99.00,
2020,10,25,14,00,157,4.0,4.1,99.00,99.00,99.00,999,1015.6,21.8,999.0,999.0,99.0,99.00,
2020,10,25,15,00,143,2.6,3.1,99.00,99.00,99.00,999,1015.5,22.5,999.0,999.0,99.0,99.00,
2020,10,25,16,00,146,2.5,2.8,99.00,99.00,99.00,999,1015.2,23.5,999.0,999.0,99.0,99.00,
2020,10,25,17,00,87,1.0,1.2,99.00,99.00,99.00,999,1014.8,24.0,999.0,999.0,99.0,99.00,
2020,10,25,18,00,102,1.8,1.9,99.00,99.00,99.00,999,1014.2,23.8,999.0,999.0,99.0,99.00,
2020,10,25,19,00,113,2.4,2.8,99.00,99.00,99.00,999,1013.5,23.7,999.0,999.0,99.0,99.00,
2020,10,25,20,00,93,4.2,4.6,99.00,99.00,99.00,999,1013.2,23.6,999.0,999.0,99.0,99.00,
2020,10,25,21,00,110,3.6,4.1,99.00,99.00,99.00,999,1013.5,23.4,999.0,999.0,99.0,99.00,
2020,10,25,22,00,93,2.7,3.0,99.00,99.00,99.00,999,1013.5,23.7,999.0,999.0,99.0,99.00,
2020,10,25,23,00,91,2.7,2.9,99.00,99.00,99.00,999,1014.0,23.7,999.0,999.0,99.0,99.00,
2020,10,26,00,00,68,3.4,3.8,99.00,99.00,99.00,999,1014.6,23.7,999.0,999.0,99.0,99.00,
2020,10,26,01,00,64,4.2,4.5,99.00,99.00,99.00,999,1015.4,23.4,999.0,999.0,99.0,99.00,
2020,10,26,02,00,61,6.1,6.4,99.00,99.00,99.00,999,1015.8,23.4,999.0,999.0,99.0,99.00,
2020,10,26,03,00,31,4.0,4.7,99.00,99.00,99.00,999,1016.4,22.7,999.0,999.0,99.0,99.00,
2020,10,26,04,00,22,4.5,5.5,99.00,99.00,99.00,999,1016.5,22.2,999.0,999.0,99.0,99.00,
2020,10,26,05,00,18,5.3,6.0,99.00,99.00,99.00,999,1016.6,21.2,999.0,999.0,99.0,99.00,
2020,10,26,06,00,30,5.8,6.6,99.00,99.00,99.00,999,1016.3,21.3,999.0,999.0,99.0,99.00,
2020,10,26,07,00,12,4.8,5.7,99.00,99.00,99.00,999,1016.3,21.1,999.0,999.0,99.0,99.00,
2020,10,26,08,00,6,5.4,6.5,99.00,99.00,99.00,999,1016.9,20.9,999.0,999.0,99.0,99.00,
2020,10,26,09,00,1,5.6,7.3,99.00,99.00,99.00,999,1016.9,20.4,999.0,999.0,99.0,99.00,
2020,10,26,10,00,12,4.8,5.9,99.00,99.00,99.00,999,1017.5,19.4,999.0,999.0,99.0,99.00,
2020,10,26,11,00,348,4.7,5.7,99.00,99.00,99.00,999,1018.2,18.8,999.0,999.0,99.0,99.00,
2020,10,26,12,00,353,3.7,4.9,99.00,99.00,99.00,999,1019.0,18.1,999.0,999.0,99.0,99.00,
2020,10,26,13,00,15,2.8,4.4,99.00,99.00,99.00,999,1019.8,17.9,999.0,999.0,99.0,99.00,
2020,10,26,14,00,8,2.9,4.1,99.00,99.00,99.00,999,1020.4,17.9,999.0,999.0,99.0,99.00,
2020,10,26,15,00,4,2.3,3.7,99.00,99.00,99.00,999,1020.5,18.5,999.0,999.0,99.0,99.00,
2020,10,26,16,00,347,2.9,3.8,99.00,99.00,99.00,999,1020.8,19.9,999.0,999.0,99.0,99.00,
2020,10,26,17,00,2,3.0,4.0,99.00,99.00,99.00,999,1020.3,21.3,999.0,999.0,99.0,99.00,
2020,10,26,18,00,29,1.9,2.3,99.00,99.00,99.00,999,1019.8,22.4,999.0,999.0,99.0,99.00,
2020,10,26,19,00,111,3.8,4.2,99.00,99.00,99.00,999,1019.5,20.4,999.0,999.0,99.0,99.00,
